ApplicantID,Assigned_Agent,Branch_Name,Policy_Type,Line_Of_Business,Master_Company,Writing_Company_Name,Policy_Number,Term,Effective_Date,Agency,Billing_Type,Cancellation_Date,Department,Download_Date,Expiration_Date,LOB_Code,LOB_Origination_Date,Policy_Creation_Date,Policy_Last_Modified_Date,Premium_Changed,Premium_Taxes,Service_Team_Override,Status,Transaction_Type,Transaction_Type_Code
91518337,"Casser, Emilia",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,78RRZgp6mY,12 Months,04/19/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/20/2021,04/19/2022,HOME,04/19/2021,04/20/2021,04/20/2021,"$1,751.00",$0.00,No,Active,New Business,NBS
91649801,"Smith, Amanda",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,BvHy3uE5Jk,12 Months,04/29/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/05/2021,04/29/2022,HOME,04/29/2021,05/01/2021,05/05/2021,$868.00,$0.00,No,Active,Policy Change,PCH
91742889,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,Y59ADtvX4Y,12 Months,05/09/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/01/2021,05/09/2022,HOME,05/09/2021,05/01/2021,05/09/2021,"$1,732.00",$0.00,No,Active,New Business,NBS
91777938,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,vPmmeFMUgK,12 Months,04/15/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/26/2021,04/15/2022,HOME,04/15/2021,04/13/2021,05/26/2021,"$1,247.00",$0.00,No,Active,Policy Change,PCH
91871237,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,xykTuBDzRF,12 Months,04/29/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/30/2021,04/29/2022,HOME,04/29/2021,04/30/2021,04/30/2021,$885.00,$0.00,No,Active,New Business,NBS
91982261,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,2AGzmMC9v3,12 Months,04/20/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/20/2021,04/20/2022,HOME,04/20/2021,04/20/2021,04/30/2021,"$1,260.00",$0.00,No,Active,New Business,NBS
92039438,"Smith, Amanda",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,CYxhBhFQP5,12 Months,05/03/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/05/2021,05/03/2022,HOME,05/03/2021,05/05/2021,05/05/2021,$899.00,$0.00,No,Active,New Business,NBS
92087024,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,ukBGfVhbwf,12 Months,04/30/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/01/2021,04/30/2022,HOME,04/30/2021,05/01/2021,05/01/2021,"$1,496.00",$0.00,No,Active,New Business,NBS
92152980,"Allen, Johnson",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,EeAh7aPgQB,12 Months,05/07/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/22/2021,05/07/2022,HOME,05/07/2021,05/22/2021,05/22/2021,"$1,637.00",$0.00,No,Active,New Business,NBS
92256337,"Casser, Emilia",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,gMeHBDVXzk,12 Months,05/14/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/01/2021,05/14/2022,HOME,05/14/2021,05/01/2021,05/14/2021,"$1,591.00",$0.00,No,Active,New Business,NBS
92256449,"Casser, Emilia",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,fqXhAVqEmB,12 Months,05/12/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/01/2021,05/12/2022,HOME,05/12/2021,05/01/2021,05/12/2021,"$1,775.00",$0.00,No,Active,New Business,NBS
92283962,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,CEG7PYaYKW,12 Months,04/21/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/04/2021,04/21/2022,HOME,04/21/2021,04/22/2021,05/04/2021,"$2,243.00",$0.00,No,Active,Policy Change,PCH
92415473,"Casser, Emilia",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,5V9MTNPFCU,12 Months,05/12/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/01/2021,05/12/2022,HOME,05/12/2021,05/01/2021,05/12/2021,$906.00,$0.00,No,Active,New Business,NBS
92885102,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,GqRKskKnbN,12 Months,05/14/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/22/2021,05/14/2022,HOME,05/14/2021,05/22/2021,05/22/2021,$985.00,$0.00,No,Active,New Business,NBS
92893060,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,sq6zPZYehQ,12 Months,05/17/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/18/2021,05/17/2022,HOME,05/17/2021,05/18/2021,05/18/2021,"$1,077.00",$0.00,No,Active,New Business,NBS
92941080,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,94fsn5Qv4A,12 Months,05/07/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/07/2021,05/07/2022,HOME,05/07/2021,05/07/2021,05/07/2021,"$1,083.00",$0.00,No,Active,New Business,NBS
93009889,"Allen, Johnson",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,49pNCFmfmH,12 Months,05/14/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/11/2021,05/14/2022,HOME,05/14/2021,05/11/2021,05/15/2021,"$1,751.00",$0.00,No,Active,New Business,NBS
93037098,"McManus, Malerie",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,MQZuuAGzNS,12 Months,05/18/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/12/2021,05/18/2022,HOME,05/18/2021,05/12/2021,05/18/2021,"$1,183.00",$0.00,No,Active,New Business,NBS
93095274,"Smith, Amanda",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,Cxfvnf6YVW,12 Months,05/14/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/15/2021,05/14/2022,HOME,05/14/2021,05/15/2021,05/15/2021,"$1,963.00",$0.00,No,Active,New Business,NBS
93098916,"Allen, Johnson",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,Vb5953jPBR,12 Months,05/05/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/11/2021,05/05/2022,HOME,05/05/2021,05/06/2021,05/11/2021,"$2,252.00",$0.00,No,Active,Policy Change,PCH
93270763,"Casser, Emilia",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,CVSrNgQJ65,12 Months,05/24/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/25/2021,05/24/2022,HOME,05/24/2021,05/25/2021,05/25/2021,"$6,923.00",$0.00,No,Active,New Business,NBS
93593232,"Allen, Johnson",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,g7DJU4edRM,12 Months,05/24/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/25/2021,05/24/2022,HOME,05/24/2021,05/25/2021,05/25/2021,"$1,347.00",$0.00,No,Active,New Business,NBS
93772166,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,AMERICAN ECONOMY INS CO,r7BBc5R7QQ,12 Months,05/24/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/25/2021,05/24/2022,HOME,05/24/2021,05/25/2021,05/25/2021,"$1,595.00",$0.00,No,Active,New Business,NBS
76492152,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Umbrella - Personal,Travelers,AUTOMOBILE INS CO OF HARTFORD CT,snb4TdE2n8,12 Months,03/23/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/16/2021,03/23/2022,PUMBR,03/23/2020,04/11/2020,03/23/2021,$273.00,$0.00,No,Active,Renewal,RWL
77251287,"Allen, Johnson",Generic Insurance Branch North,Personal,Umbrella - Personal,Travelers,AUTOMOBILE INS CO OF HARTFORD CT,hHf8DQgbjj,12 Months,04/06/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/07/2021,04/06/2022,PUMBR,04/06/2021,04/06/2021,04/07/2021,$0.00,$0.00,No,Active,Policy Change,PCH
80631088,"McManus, Malerie",Generic Insurance Branch North,Personal,Umbrella - Personal,Travelers,AUTOMOBILE INS CO OF HARTFORD CT,AQQbsXzmQS,12 Months,12/04/2020,Generic Insurance,Unknown,,Personal Lines (P/L),12/08/2020,12/04/2021,PUMBR,12/04/2020,12/08/2020,12/08/2020,$221.00,$0.00,No,Active,New Business,NBS
82160390,"Casser, Emilia",Generic Insurance Branch North,Personal,Umbrella - Personal,Travelers,AUTOMOBILE INS CO OF HARTFORD CT,kTSmaP8HHG,12 Months,08/18/2020,Generic Insurance,Unknown,,Personal Lines (P/L),08/21/2020,08/18/2021,PUMBR,08/18/2020,08/21/2020,09/21/2020,$381.00,$0.00,No,Active,New Business,NBS
83522466,"Smith, Amanda",Generic Insurance Branch North,Personal,Umbrella - Personal,Travelers,AUTOMOBILE INS CO OF HARTFORD CT,C84NjhjGew,12 Months,10/16/2020,Generic Insurance,Unknown,,Personal Lines (P/L),10/20/2020,10/16/2021,PUMBR,10/16/2020,10/20/2020,10/20/2020,$261.00,$0.00,No,Active,New Business,NBS
84430888,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Umbrella - Personal,Travelers,AUTOMOBILE INS CO OF HARTFORD CT,ETSrbN2AgP,12 Months,10/29/2020,Generic Insurance,Unknown,,Personal Lines (P/L),12/05/2020,10/29/2021,PUMBR,10/29/2020,12/05/2020,12/05/2020,$812.00,$0.00,No,Active,New Business,NBS
84652954,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Umbrella - Personal,Travelers,AUTOMOBILE INS CO OF HARTFORD CT,554GuDVDu5,12 Months,11/09/2020,Generic Insurance,Unknown,,Personal Lines (P/L),03/17/2021,11/09/2021,PUMBR,11/09/2020,11/20/2020,03/17/2021,$27.00,$0.00,No,Active,Policy Change,PCH
84924019,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Umbrella - Personal,Travelers,AUTOMOBILE INS CO OF HARTFORD CT,aax9zChqRE,12 Months,12/24/2020,Generic Insurance,Unknown,,Personal Lines (P/L),01/20/2021,12/24/2021,PUMBR,12/24/2020,01/20/2021,01/20/2021,$233.00,$0.00,No,Active,Rewrite,REW
88892544,"Casser, Emilia",Generic Insurance Branch South,Personal,Umbrella - Personal,Travelers,AUTOMOBILE INS CO OF HARTFORD CT,BWyvPG2PkD,12 Months,02/24/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/17/2021,02/24/2022,PUMBR,02/24/2021,02/24/2021,04/12/2021,$0.00,$0.00,No,Active,Policy Change,PCH
89861287,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Umbrella - Personal,Travelers,AUTOMOBILE INS CO OF HARTFORD CT,WukynETEcR,12 Months,03/26/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/01/2021,03/26/2022,PUMBR,03/26/2021,04/01/2021,04/07/2021,$273.00,$0.00,No,Active,New Business,NBS
90772816,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Umbrella - Personal,Travelers,AUTOMOBILE INS CO OF HARTFORD CT,WBN67keP77,12 Months,05/05/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/07/2021,05/05/2022,PUMBR,05/05/2021,05/07/2021,05/07/2021,$422.00,$0.00,No,Active,New Business,NBS
91439978,"Casser, Emilia",Generic Insurance Branch South,Personal,Umbrella - Personal,Travelers,AUTOMOBILE INS CO OF HARTFORD CT,UYa2u549g4,12 Months,04/23/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/24/2021,04/23/2022,PUMBR,04/23/2021,04/24/2021,04/24/2021,$233.00,$0.00,No,Active,New Business,NBS
91643226,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Umbrella - Personal,Travelers,AUTOMOBILE INS CO OF HARTFORD CT,r8EufPJcSk,12 Months,04/30/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/12/2021,04/30/2022,PUMBR,04/30/2021,05/12/2021,05/12/2021,$413.00,$0.00,No,Active,New Business,NBS
74971028,"Allen, Johnson",Generic Insurance Branch North,Personal,Auto (Personal),Bristol West,BRISTOL W INS CO,J3JX8EAcfp,6 Months,01/17/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/18/2021,07/17/2021,AUTOP,01/17/2020,02/12/2020,02/18/2021,$297.42,$0.00,No,Active,Policy Change,PCH
75250637,"Smith, Amanda",Generic Insurance Branch North,Personal,Auto (Commercial),Bristol West,BRISTOL W INS CO,ctWcbuCn6B,6 Months,03/02/2021,Generic Insurance,Unknown,,Personal Lines (P/L),01/26/2021,09/02/2021,AUTOB,03/02/2020,03/04/2020,03/02/2021,$298.50,$0.00,No,Active,Renewal,RWL
93218570,"Smith, Amanda",Generic Insurance Branch South,Personal,Auto (Personal),Bristol West,BRISTOL W INS CO,5mUg2G5DQt,6 Months,05/06/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/07/2021,11/06/2021,AUTOP,05/06/2021,05/07/2021,05/07/2021,"$1,854.50",$0.00,No,Active,New Business,NBS
75128279,"Smith, Amanda",Generic Insurance Branch North,Personal,Auto (Commercial),CLEAR BLUE INSURANCE,CLEAR BLUE INSURANCE,4FkQ2MX4j2,12 Months,05/29/2020,Generic Insurance,Unknown,,Personal Lines (P/L),09/16/2020,05/29/2021,AUTOB,05/29/2020,05/30/2020,09/16/2020,-$11.83,$0.00,No,Active,Policy Change,PCH
75349364,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Homeowners,CLEAR BLUE INSURANCE,CLEAR BLUE INSURANCE,WQUg7AMMFt,12 Months,02/14/2021,Generic Insurance,Unknown,,Personal Lines (P/L),01/01/2021,02/14/2022,HOME,02/14/2020,02/15/2020,02/14/2021,$198.00,$0.00,No,Active,Renewal,RWL
77856722,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Auto (Personal),CLEAR BLUE INSURANCE,CLEAR BLUE INSURANCE,Bs8YTDa7jY,12 Months,05/04/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/06/2021,05/04/2022,AUTOP,05/04/2020,05/07/2020,05/04/2021,"$1,425.00",$0.00,No,Active,Renewal,RWL
78610009,"McManus, Malerie",Generic Insurance Branch North,Personal,Umbrella - Personal,CLEAR BLUE INSURANCE,CLEAR BLUE INSURANCE,jUcXPCv5gF,12 Months,05/09/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/11/2021,05/09/2022,PUMBR,05/09/2021,05/11/2021,05/11/2021,$313.00,$0.00,No,Active,New Business,NBS
79769250,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Umbrella - Personal,CLEAR BLUE INSURANCE,CLEAR BLUE INSURANCE,XRgBCWkmkx,12 Months,06/22/2020,Generic Insurance,Unknown,,Personal Lines (P/L),06/24/2020,06/22/2021,PUMBR,06/22/2020,06/24/2020,06/24/2020,$261.00,$0.00,No,Active,New Business,NBS
79916492,"Jarosz, Nicole",Generic Insurance Branch North,Personal,Auto (Personal),CLEAR BLUE INSURANCE,CLEAR BLUE INSURANCE,hppbSZHuQU,12 Months,06/19/2020,Generic Insurance,Unknown,,Personal Lines (P/L),10/02/2020,06/19/2021,AUTOP,06/19/2020,06/20/2020,10/02/2020,$0.00,$0.00,No,Active,Policy Change,PCH
80236812,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Cyber,CLEAR BLUE INSURANCE,CLEAR BLUE INSURANCE,45cMGgSAU8,12 Months,07/01/2020,Generic Insurance,Unknown,,Personal Lines (P/L),10/27/2020,07/01/2021,Cyber,07/01/2020,07/03/2020,10/27/2020,$0.00,$0.00,No,Active,Policy Change,PCH
80324506,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Umbrella - Personal,CLEAR BLUE INSURANCE,CLEAR BLUE INSURANCE,cArS5ZTmgW,12 Months,07/10/2020,Generic Insurance,Unknown,,Personal Lines (P/L),07/11/2020,07/10/2021,PUMBR,07/10/2020,07/11/2020,07/11/2020,$435.00,$0.00,No,Active,New Business,NBS
76386961,"McManus, Malerie",Generic Insurance Branch North,Personal,Homeowners,CLEAR BLUE INSURANCE,CLEAR BLUE INSURANCE,EhyPP22m7g,12 Months,03/11/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/24/2021,03/11/2022,HOME,03/11/2020,04/11/2020,04/24/2021,$0.00,$0.00,No,Active,Policy Change,PCH
82160390,"Casser, Emilia",Generic Insurance Branch North,Personal,Auto (Personal),The Hagerty Group LLC,ESSENTIA INS CO,pCgVktpmBM,12 Months,03/26/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/29/2021,03/26/2022,AUTOP,03/26/2021,03/29/2021,03/29/2021,"$1,556.00",$0.00,No,Active,New Business,NBS
83919069,"Allen, Johnson",Generic Insurance Branch North,Personal,Auto (Personal),The Hagerty Group LLC,ESSENTIA INS CO,yW5ESjJjSk,12 Months,10/06/2020,Generic Insurance,Unknown,,Personal Lines (P/L),10/07/2020,10/06/2021,AUTOP,10/06/2020,10/07/2020,10/07/2020,$324.00,$0.00,No,Active,New Business,NBS
86495823,"Smith, Amanda",Generic Insurance Branch South,Personal,Auto (Personal),The Hagerty Group LLC,ESSENTIA INS CO,QxB5Ps5Vyc,12 Months,12/11/2020,Generic Insurance,Unknown,,Personal Lines (P/L),01/20/2021,12/11/2021,AUTOP,12/11/2020,12/10/2020,01/20/2021,$179.00,$0.00,No,Active,Policy Change,PCH
82736634,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,FIRST NATL INS CO OF AMER,GqzK9XdFp3,12 Months,08/27/2020,Generic Insurance,Unknown,,Personal Lines (P/L),08/29/2020,08/27/2021,HOME,08/27/2020,08/29/2020,08/29/2020,$685.00,$0.00,No,Active,New Business,NBS
75250637,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,FOREMOST INSURANCE,FOREMOST INS CO GRAND RAPIDS MI,zdTbDKdrRc,12 Months,03/02/2021,Generic Insurance,Unknown,,Personal Lines (P/L),01/30/2021,03/02/2022,HOME,03/02/2020,03/05/2020,03/02/2021,"$2,247.00",$0.00,No,Active,Renewal,RWL
77360026,"McManus, Malerie",Generic Insurance Branch North,Personal,Homeowners,FOREMOST INSURANCE,FOREMOST INS CO GRAND RAPIDS MI,qmgG2BJZrQ,12 Months,04/09/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/03/2021,04/09/2022,HOME,04/09/2020,04/10/2020,04/09/2021,"$1,751.00",$0.00,No,Active,Renewal,RWL
82165699,"McManus, Malerie",Generic Insurance Branch North,Personal,Dwelling fire,FOREMOST INSURANCE,FOREMOST INS CO GRAND RAPIDS MI,eX65zAmMfd,12 Months,08/19/2020,Generic Insurance,Unknown,,Personal Lines (P/L),08/25/2020,08/19/2021,DFIRE,08/19/2019,08/25/2020,08/25/2020,"$1,164.00",$0.00,No,Active,Policy Change,PCH
82165699,"McManus, Malerie",Generic Insurance Branch North,Personal,Dwelling fire,FOREMOST INSURANCE,FOREMOST INS CO GRAND RAPIDS MI,SdPrCAMKZy,12 Months,08/19/2020,Generic Insurance,Unknown,,Personal Lines (P/L),08/25/2020,08/19/2021,DFIRE,08/19/2019,08/25/2020,08/25/2020,"$2,523.00",$0.00,No,Active,Policy Change,PCH
89138296,"Smith, Amanda",Generic Insurance Branch South,Personal,Homeowners,FOREMOST INSURANCE,FOREMOST INS CO GRAND RAPIDS MI,dJGsyEtCjp,12 Months,02/19/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/23/2021,02/19/2022,HOME,02/19/2021,02/23/2021,02/23/2021,"$3,591.00",$0.00,No,Active,New Business,NBS
89227630,"McManus, Malerie",Generic Insurance Branch South,Personal,Dwelling fire,FOREMOST INSURANCE,FOREMOST INS CO GRAND RAPIDS MI,WsaN2R9HFA,12 Months,03/01/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/04/2021,03/01/2022,DFIRE,03/01/2021,03/02/2021,05/04/2021,$0.00,$0.00,No,Active,Policy Change,PCH
75760919,"Smith, Amanda",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,GENERAL INS CO OF AMER,SmRvkSug3d,12 Months,03/20/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/04/2021,03/20/2022,AUTOP,03/20/2020,03/24/2020,03/20/2021,$540.00,$0.00,No,Active,Renewal,RWL
77293163,"Smith, Amanda",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,GENERAL INS CO OF AMER,d3J2perRnV,12 Months,04/10/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/22/2021,04/10/2022,AUTOP,04/10/2020,04/11/2020,05/22/2021,-$51.62,$0.00,No,Active,Policy Change,PCH
77696238,"Smith, Amanda",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,GENERAL INS CO OF AMER,FfBgkJcyD6,12 Months,03/03/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/04/2021,03/03/2022,AUTOP,03/03/2021,03/04/2021,03/04/2021,$100.00,$0.00,No,Active,New Business,NBS
78245076,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,GENERAL INS CO OF AMER,xd54cVPHey,12 Months,05/15/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/15/2021,05/15/2022,AUTOP,05/15/2019,01/01/2021,05/15/2021,-$51.00,$0.00,No,Active,Policy Change,PCH
83979004,"Allen, Johnson",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,GENERAL INS CO OF AMER,5tPjBjxBkg,12 Months,11/25/2020,Generic Insurance,Unknown,,Personal Lines (P/L),03/16/2021,11/25/2021,AUTOP,11/25/2020,11/26/2020,03/16/2021,$806.00,$0.00,No,Active,Policy Change,PCH
84070033,"Allen, Johnson",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,GENERAL INS CO OF AMER,jf92dFErrB,12 Months,10/23/2020,Generic Insurance,Unknown,,Personal Lines (P/L),10/24/2020,10/23/2021,AUTOP,10/23/2020,10/24/2020,10/24/2020,$170.00,$0.00,No,Active,New Business,NBS
85158446,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,GENERAL INS CO OF AMER,DTDX63t3ep,12 Months,12/03/2020,Generic Insurance,Unknown,,Personal Lines (P/L),01/06/2021,12/03/2021,HOME,12/03/2020,12/05/2020,01/06/2021,$560.15,$0.00,No,Active,Policy Change,PCH
85868186,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,GENERAL INS CO OF AMER,UacQnzxQuK,12 Months,12/30/2020,Generic Insurance,Unknown,,Personal Lines (P/L),01/05/2021,12/30/2021,AUTOP,12/30/2020,01/05/2021,01/15/2021,$252.00,$0.00,No,Active,New Business,NBS
91368657,"McManus, Malerie",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,GENERAL INS CO OF AMER,Rb2CVajRME,12 Months,04/13/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/14/2021,04/13/2022,AUTOP,04/13/2021,04/14/2021,04/14/2021,$100.00,$0.00,No,Active,New Business,NBS
79517042,"Allen, Johnson",Generic Insurance Branch North,Commercial,Workers comp,Safeco Insurance,LIBERTY CNTY MUT INS CO,jGJJFrJVyV,12 Months,06/26/2020,Generic Insurance,Unknown,,Commercial Lines (C/L),08/06/2020,06/26/2021,WORK,06/26/2020,08/06/2020,08/06/2020,$0.00,$0.00,No,Active,New Business,NBS
79517042,"Allen, Johnson",Generic Insurance Branch North,Commercial,Genl Liability,Safeco Insurance,LIBERTY CNTY MUT INS CO,QhjyFkAJnF,12 Months,08/10/2020,Generic Insurance,Unknown,,,08/06/2020,08/10/2021,CGL,08/10/2020,08/06/2020,08/10/2020,$0.00,$0.00,No,Active,New Business,NBS
81799665,"Allen, Johnson",Generic Insurance Branch North,Commercial,Genl Liability,Safeco Insurance,LIBERTY CNTY MUT INS CO,WUQZ8nEfFq,12 Months,08/05/2020,Generic Insurance,Unknown,,,08/06/2020,08/05/2021,CGL,08/05/2020,08/06/2020,08/06/2020,$0.00,$0.00,No,Active,New Business,NBS
