ApplicantID,Assigned_Agent,Branch_Name,Policy_Type,Line_Of_Business,Master_Company,Policy_Number,Term,Effective_Date,Agency,Billing_Type,Cancellation_Date,Department,Download_Date,Expiration_Date,LOB_Code,LOB_Origination_Date,Policy_Creation_Date,Policy_Last_Modified_Date,Premium_Changed,Premium_Taxes,Service_Team_Override,Status,Transaction_Type,Transaction_Type_Code,Writing_Company_Name
79413114,"Allen, Johnson",Generic Insurance Branch North,Personal,Auto (Personal),Nationwide Insurance,MAKJb5hYA9,12 Months,06/12/2020,Generic Insurance,Unknown,,Personal Lines (P/L),05/22/2021,06/12/2021,AUTOP,06/12/2020,06/05/2020,05/22/2021,-$20.34,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
79413114,"Allen, Johnson",Generic Insurance Branch North,Personal,Homeowners,Nationwide Insurance,EZ6mJnueE5,12 Months,06/12/2020,Generic Insurance,Unknown,,Personal Lines (P/L),01/21/2021,06/12/2021,HOME,06/12/2020,06/05/2020,01/21/2021,$0.00,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
79421036,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Auto (Personal),Nationwide Insurance,qk9vHf87uw,12 Months,09/22/2020,Generic Insurance,Unknown,,Personal Lines (P/L),02/06/2021,09/22/2021,AUTOP,09/22/2020,09/24/2020,02/06/2021,$0.00,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
79421036,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Homeowners,Nationwide Insurance,fYhc8WdFGM,12 Months,09/22/2020,Generic Insurance,Unknown,,Personal Lines (P/L),03/09/2021,09/22/2021,HOME,09/22/2020,09/24/2020,03/09/2021,$0.00,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
79433424,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,ZejTufff6Q,12 Months,06/19/2020,Generic Insurance,Unknown,,Personal Lines (P/L),06/20/2020,06/19/2021,AUTOP,06/19/2020,06/20/2020,06/20/2020,"$2,298.70",$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
79433424,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,aYeHVUYGe4,12 Months,06/19/2020,Generic Insurance,Unknown,,Personal Lines (P/L),02/13/2021,06/19/2021,HOME,06/19/2020,06/20/2020,02/13/2021,$901.00,$0.00,No,Active,Policy Change,PCH,AMERICAN ECONOMY INS CO
79436060,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Nationwide Insurance,CDFSfS2D75,12 Months,06/03/2020,Generic Insurance,Unknown,,Personal Lines (P/L),07/23/2020,06/03/2021,HOME,06/03/2020,06/05/2020,07/23/2020,$0.00,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
79456207,"Allen, Johnson",Generic Insurance Branch North,Personal,Homeowners,Nationwide Insurance,xe7erssA3K,12 Months,06/15/2020,Generic Insurance,Unknown,,Personal Lines (P/L),12/04/2020,06/15/2021,HOME,06/15/2020,06/17/2020,12/11/2020,$0.00,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
79456207,"Allen, Johnson",Generic Insurance Branch North,Personal,Auto (Personal),Nationwide Insurance,ugA3H7gcbZ,12 Months,06/11/2020,Generic Insurance,Unknown,,Personal Lines (P/L),04/07/2021,06/11/2021,AUTOP,06/11/2020,06/11/2020,04/07/2021,$0.00,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
79468548,"McManus, Malerie",Generic Insurance Branch North,Personal,Auto (Personal),Travelers,GfpTyyDUVU,12 Months,06/10/2020,Generic Insurance,Unknown,,Personal Lines (P/L),10/08/2020,06/10/2021,AUTOP,06/10/2020,06/11/2020,10/08/2020,-$419.00,$0.00,No,Active,Policy Change,PCH,STANDARD FIRE INS CO
79468548,"McManus, Malerie",Generic Insurance Branch North,Personal,Homeowners,Travelers,C9ZWZg5vyA,12 Months,06/10/2020,Generic Insurance,Unknown,,Personal Lines (P/L),06/12/2020,06/10/2021,HOME,06/10/2020,06/11/2020,06/22/2020,$0.00,$0.00,No,Active,Policy Change,PCH,TRAVELERS PERSONAL INS CO
79469213,"Smith, Amanda",Generic Insurance Branch North,Personal,Auto (Personal),Nationwide Insurance,FgCsWHcAde,12 Months,06/12/2020,Generic Insurance,Unknown,,Personal Lines (P/L),04/29/2021,06/12/2021,AUTOP,06/12/2020,06/16/2020,04/29/2021,$0.00,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
79469213,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Nationwide Insurance,Bxu2smSxmb,12 Months,06/12/2020,Generic Insurance,Unknown,,Personal Lines (P/L),07/31/2020,06/12/2021,HOME,06/12/2020,06/16/2020,08/01/2020,$0.00,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
79483042,"Allen, Johnson",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,Sw7MGX2AAQ,12 Months,06/25/2020,Generic Insurance,Unknown,,Personal Lines (P/L),06/27/2020,06/25/2021,HOME,06/25/2020,06/27/2020,06/27/2020,"$1,853.00",$0.00,No,Active,Policy Change,PCH,AMERICAN ECONOMY INS CO
79483042,"Allen, Johnson",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,u98mjVDAdu,12 Months,06/25/2020,Generic Insurance,Unknown,,Personal Lines (P/L),10/13/2020,06/25/2021,AUTOP,06/25/2020,06/26/2020,10/13/2020,"$1,898.00",$0.00,No,Active,Policy Change,PCH,SAFECO INS CO OF AMER
79511119,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,F7uVWRhCRp,12 Months,06/19/2020,Generic Insurance,Unknown,,Personal Lines (P/L),06/20/2020,06/19/2021,HOME,06/19/2020,06/20/2020,06/20/2020,"$1,473.00",$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
79517042,"Allen, Johnson",Generic Insurance Branch North,Commercial,Workers comp,Safeco Insurance,jGJJFrJVyV,12 Months,06/26/2020,Generic Insurance,Unknown,,Commercial Lines (C/L),08/06/2020,06/26/2021,WORK,06/26/2020,08/06/2020,08/06/2020,$0.00,$0.00,No,Active,New Business,NBS,LIBERTY CNTY MUT INS CO
79517042,"Allen, Johnson",Generic Insurance Branch North,Commercial,Genl Liability,Safeco Insurance,QhjyFkAJnF,12 Months,08/10/2020,Generic Insurance,Unknown,,,08/06/2020,08/10/2021,CGL,08/10/2020,08/06/2020,08/10/2020,$0.00,$0.00,No,Active,New Business,NBS,LIBERTY CNTY MUT INS CO
79526806,"Smith, Amanda",Generic Insurance Branch North,Personal,Auto (Personal),Nationwide Insurance,cx7fj97fbK,12 Months,06/15/2020,Generic Insurance,Unknown,,Personal Lines (P/L),06/20/2020,06/15/2021,AUTOP,06/15/2020,06/18/2020,08/10/2020,$0.00,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
79526806,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Nationwide Insurance,dJukVuAPJB,12 Months,06/15/2020,Generic Insurance,Unknown,,Personal Lines (P/L),06/20/2020,06/15/2021,HOME,06/15/2020,06/17/2020,08/10/2020,$0.00,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
79661104,"McManus, Malerie",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,M7st3KEbXB,12 Months,07/16/2020,Generic Insurance,Unknown,,Personal Lines (P/L),01/09/2021,07/16/2021,HOME,07/16/2020,07/17/2020,01/09/2021,"$2,812.00",$0.00,No,Active,Policy Change,PCH,AMERICAN ECONOMY INS CO
79677329,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,QEFk6Xfd3H,12 Months,06/25/2020,Generic Insurance,Unknown,,Personal Lines (P/L),10/15/2020,06/25/2021,AUTOP,06/25/2020,06/26/2020,10/15/2020,-$12.46,$0.00,No,Active,Policy Change,PCH,SAFECO INS CO OF AMER
79677329,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,VFkSmM9myW,12 Months,06/25/2020,Generic Insurance,Unknown,,Personal Lines (P/L),09/30/2020,06/25/2021,HOME,06/25/2020,06/26/2020,09/30/2020,"$2,680.00",$0.00,No,Active,Policy Change,PCH,AMERICAN ECONOMY INS CO
79733414,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,TsKHTybmjT,12 Months,06/18/2020,Generic Insurance,Unknown,,Personal Lines (P/L),06/19/2020,06/18/2021,HOME,06/18/2020,06/19/2020,07/17/2020,$437.00,$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
79760156,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,R79hT2nrC7,12 Months,08/10/2020,Generic Insurance,Unknown,,Personal Lines (P/L),10/28/2020,08/10/2021,HOME,08/10/2020,08/12/2020,10/28/2020,"$1,993.00",$0.00,No,Active,Policy Change,PCH,AMERICAN ECONOMY INS CO
79769250,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Umbrella - Personal,Travelers,XRgBCWkmkx,12 Months,06/22/2020,Generic Insurance,Unknown,,Personal Lines (P/L),06/24/2020,06/22/2021,PUMBR,06/22/2020,06/24/2020,06/24/2020,$261.00,$0.00,No,Active,New Business,NBS,AUTOMOBILE INS CO OF HARTFORD CT
79769250,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Auto (Personal),Travelers,Fnfnwp8VbH,12 Months,06/22/2020,Generic Insurance,Unknown,,Personal Lines (P/L),06/24/2020,06/22/2021,AUTOP,06/22/2020,06/23/2020,06/24/2020,"$2,183.00",$0.00,No,Active,Policy Change,PCH,STANDARD FIRE INS CO
79769250,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Homeowners,Travelers,3UXuypaequ,12 Months,06/22/2020,Generic Insurance,Unknown,,Personal Lines (P/L),07/30/2020,06/22/2021,HOME,06/22/2020,06/23/2020,07/30/2020,$0.00,$0.00,No,Active,Policy Change,PCH,TRAVELERS PERSONAL INS CO
79769250,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Inland Marine (pers),Travelers,TMHF37sbVk,12 Months,06/22/2020,Generic Insurance,Unknown,,Personal Lines (P/L),12/09/2020,06/22/2021,INMRP,06/22/2020,06/24/2020,12/09/2020,$29.00,$0.00,No,Active,Policy Change,PCH,PHOENIX INS CO
79806181,"McManus, Malerie",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,eYXv9Ed3Wg,12 Months,06/25/2020,Generic Insurance,Unknown,,Personal Lines (P/L),10/13/2020,06/25/2021,AUTOP,06/25/2020,06/26/2020,12/07/2020,-$55.86,$0.00,No,Active,Policy Change,PCH,SAFECO INS CO OF AMER
79806181,"McManus, Malerie",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,esb4FGVaa3,12 Months,06/25/2020,Generic Insurance,Unknown,,Personal Lines (P/L),04/14/2021,06/25/2021,HOME,06/25/2020,06/26/2020,04/14/2021,"$1,998.00",$0.00,No,Active,Policy Change,PCH,AMERICAN ECONOMY INS CO
79806181,"McManus, Malerie",Generic Insurance Branch North,Personal,Umbrella - Personal,Safeco Insurance,BKmvJPTyQ2,12 Months,06/25/2020,Generic Insurance,Unknown,,Personal Lines (P/L),06/26/2020,06/25/2021,PUMBR,06/25/2020,06/26/2020,12/07/2020,$435.00,$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
79829276,"Smith, Amanda",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,BP3Yc6fx9B,12 Months,06/23/2020,Generic Insurance,Unknown,,Personal Lines (P/L),06/17/2020,06/23/2021,AUTOP,06/23/2020,06/17/2020,06/23/2020,"$1,696.40",$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
79829276,"Smith, Amanda",Generic Insurance Branch North,Personal,Umbrella - Personal,Safeco Insurance,Cn3pBQYCNd,12 Months,06/23/2020,Generic Insurance,Unknown,,Personal Lines (P/L),06/17/2020,06/23/2021,PUMBR,06/23/2020,06/17/2020,06/23/2020,$328.00,$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
79829276,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,UuChMGbN2f,12 Months,06/23/2020,Generic Insurance,Unknown,,Personal Lines (P/L),06/17/2020,06/23/2021,HOME,06/23/2020,06/17/2020,06/23/2020,"$1,187.00",$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
79850528,"McManus, Malerie",Generic Insurance Branch North,Personal,Auto (Personal),Nationwide Insurance,QTXm2KDdJk,12 Months,07/01/2020,Generic Insurance,Unknown,,Personal Lines (P/L),07/03/2020,07/01/2021,AUTOP,07/01/2020,07/03/2020,07/07/2020,"$1,606.02",$0.00,No,Active,New Business,NBS,NATIONWIDE PROP & CAS INS CO
79850528,"McManus, Malerie",Generic Insurance Branch North,Personal,Homeowners,Nationwide Insurance,5Hrvf46XV8,12 Months,07/01/2020,Generic Insurance,Unknown,,Personal Lines (P/L),12/04/2020,07/01/2021,HOME,07/01/2020,07/03/2020,05/13/2021,$0.00,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
79852713,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,AKhR7g3RaD,12 Months,07/29/2020,Generic Insurance,Unknown,,Personal Lines (P/L),05/11/2021,07/29/2021,AUTOP,07/29/2017,06/25/2020,05/11/2021,$349.47,$0.00,No,Active,Policy Change,PCH,SAFECO INS CO OF AMER
79852713,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Umbrella - Personal,Safeco Insurance,TVsGVhC2we,12 Months,08/01/2020,Generic Insurance,Unknown,,Personal Lines (P/L),05/11/2021,08/01/2021,PUMBR,08/01/2017,06/25/2020,05/11/2021,$27.37,$0.00,No,Active,Policy Change,PCH,SAFECO INS CO OF AMER
79852713,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,YSZ5BvrFE4,12 Months,07/29/2020,Generic Insurance,Unknown,,Personal Lines (P/L),01/13/2021,07/29/2021,HOME,07/29/2017,06/25/2020,01/13/2021,"$4,481.00",$0.00,No,Active,Policy Change,PCH,SAFECO INS CO OF AMER
79865323,"Allen, Johnson",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,xe2ENwUT87,12 Months,07/12/2020,Generic Insurance,Unknown,,Personal Lines (P/L),07/09/2020,07/12/2021,HOME,07/12/2020,07/09/2020,07/12/2020,"$1,042.00",$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
79869698,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Nationwide Insurance,jPuGXEU43u,12 Months,07/10/2020,Generic Insurance,Unknown,,Personal Lines (P/L),03/09/2021,07/10/2021,HOME,07/10/2020,07/14/2020,03/09/2021,$0.00,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
79869698,"Smith, Amanda",Generic Insurance Branch North,Personal,Auto (Personal),Nationwide Insurance,EYw6u97mCk,12 Months,07/31/2020,Generic Insurance,Unknown,,Personal Lines (P/L),03/30/2021,07/31/2021,AUTOP,07/31/2020,08/04/2020,03/30/2021,$298.01,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
79881874,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Umbrella - Personal,Safeco Insurance,WKtpfp4TBk,12 Months,06/17/2020,Generic Insurance,Unknown,,Personal Lines (P/L),06/18/2020,06/17/2021,PUMBR,06/17/2020,06/18/2020,06/18/2020,$435.00,$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
79881874,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,gcQ74tavpy,12 Months,06/17/2020,Generic Insurance,Unknown,,Personal Lines (P/L),09/09/2020,06/17/2021,HOME,06/17/2020,06/18/2020,09/09/2020,"$1,802.00",$0.00,No,Active,Policy Change,PCH,AMERICAN ECONOMY INS CO
79881874,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,6t4sgUPbsc,12 Months,06/17/2020,Generic Insurance,Unknown,,Personal Lines (P/L),09/17/2020,06/17/2021,AUTOP,06/17/2020,06/18/2020,09/17/2020,$13.81,$0.00,No,Active,Policy Change,PCH,SAFECO INS CO OF AMER
79883029,"Smith, Amanda",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,6V9tHGsfbF,12 Months,06/19/2020,Generic Insurance,Unknown,,Personal Lines (P/L),06/20/2020,06/19/2021,HOME,06/19/2020,06/20/2020,06/20/2020,$178.00,$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
79883029,"Smith, Amanda",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,GeAx7VpzUn,12 Months,06/19/2020,Generic Insurance,Unknown,,Personal Lines (P/L),10/14/2020,06/19/2021,AUTOP,06/19/2020,06/20/2020,10/14/2020,"$2,460.30",$0.00,No,Active,Policy Change,PCH,SAFECO INS CO OF AMER
79888014,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,QxVsYWyK4u,12 Months,07/15/2020,Generic Insurance,Unknown,,Personal Lines (P/L),05/07/2021,07/15/2021,HOME,07/15/2020,07/16/2020,05/07/2021,"$1,136.00",$0.00,No,Active,Policy Change,PCH,AMERICAN ECONOMY INS CO
79888014,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,wK6h58uRpy,12 Months,07/15/2020,Generic Insurance,Unknown,,Personal Lines (P/L),05/07/2021,07/15/2021,AUTOP,07/15/2020,07/16/2020,05/07/2021,"$2,175.70",$0.00,No,Active,Policy Change,PCH,SAFECO INS CO OF AMER
79893717,"McManus, Malerie",Generic Insurance Branch North,Personal,Dwelling fire,Nationwide Insurance,va2mgmsP3t,12 Months,07/10/2020,Generic Insurance,Unknown,,Personal Lines (P/L),03/02/2021,07/10/2021,DFIRE,07/10/2020,07/11/2020,03/02/2021,$0.00,$0.00,No,Active,Policy Change,PCH,AMCO INS CO
79893717,"McManus, Malerie",Generic Insurance Branch North,Personal,Umbrella - Personal,Nationwide Insurance,DcrsXTFEcu,12 Months,06/30/2020,Generic Insurance,Unknown,,Personal Lines (P/L),04/15/2021,06/30/2021,PUMBR,06/30/2020,07/01/2020,04/15/2021,$0.00,$0.00,No,Active,Policy Change,PCH,NATIONWIDE MUT INS CO
79893717,"McManus, Malerie",Generic Insurance Branch North,Personal,Homeowners,Nationwide Insurance,KC8PnYWjW6,12 Months,06/30/2020,Generic Insurance,Unknown,,Personal Lines (P/L),04/14/2021,06/30/2021,HOME,06/30/2020,07/01/2020,04/14/2021,-$19.35,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
79893717,"McManus, Malerie",Generic Insurance Branch North,Personal,Auto (Personal),Nationwide Insurance,YZnqMZ2Vfa,12 Months,06/30/2020,Generic Insurance,Unknown,,Personal Lines (P/L),07/01/2020,06/30/2021,AUTOP,06/30/2020,07/01/2020,07/01/2020,"$1,638.92",$0.00,No,Active,New Business,NBS,NATIONWIDE PROP & CAS INS CO
79916492,"Jarosz, Nicole",Generic Insurance Branch North,Personal,Homeowners,Nationwide Insurance,E9Fe7WFg8F,12 Months,06/19/2020,Generic Insurance,Unknown,,Personal Lines (P/L),06/20/2020,06/19/2021,HOME,06/19/2020,06/20/2020,06/20/2020,$548.44,$0.00,No,Active,New Business,NBS,NATIONWIDE PROP & CAS INS CO
79916492,"Jarosz, Nicole",Generic Insurance Branch North,Personal,Auto (Personal),Nationwide Insurance,hppbSZHuQU,12 Months,06/19/2020,Generic Insurance,Unknown,,Personal Lines (P/L),10/02/2020,06/19/2021,AUTOP,06/19/2020,06/20/2020,10/02/2020,$0.00,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
79936793,"McManus, Malerie",Generic Insurance Branch North,Personal,Auto (Personal),Nationwide Insurance,5XzXbs4TYu,12 Months,07/09/2020,Generic Insurance,Unknown,,Personal Lines (P/L),08/12/2020,07/09/2021,AUTOP,07/09/2020,07/10/2020,08/12/2020,$0.00,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
79936793,"McManus, Malerie",Generic Insurance Branch North,Personal,Homeowners,Nationwide Insurance,NZB3qGHQuG,12 Months,07/09/2020,Generic Insurance,Unknown,,Personal Lines (P/L),07/10/2020,07/09/2021,HOME,07/09/2020,07/10/2020,07/27/2020,"$1,694.11",$0.00,No,Active,New Business,NBS,NATIONWIDE PROP & CAS INS CO
79946830,"McManus, Malerie",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,kZCgvEkn5a,12 Months,07/02/2020,Generic Insurance,Unknown,,Personal Lines (P/L),07/03/2020,07/02/2021,HOME,07/02/2020,07/03/2020,12/07/2020,"$1,510.00",$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
79952520,"Allen, Johnson",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,JqdhUBTneY,12 Months,06/30/2020,Generic Insurance,Unknown,,Personal Lines (P/L),07/01/2020,06/30/2021,HOME,06/30/2020,07/01/2020,07/01/2020,"$2,772.00",$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
79952520,"Allen, Johnson",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,wFb3yQx9Bv,12 Months,07/02/2020,Generic Insurance,Unknown,,Personal Lines (P/L),07/03/2020,07/02/2021,AUTOP,07/02/2020,07/03/2020,07/03/2020,"$4,200.80",$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
79954751,"Allen, Johnson",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,ePMkpayvsu,12 Months,06/12/2020,Generic Insurance,Unknown,,Personal Lines (P/L),06/13/2020,06/12/2021,AUTOP,06/12/2020,06/13/2020,06/13/2020,"$2,383.00",$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
79960154,"Allen, Johnson",Generic Insurance Branch North,Personal,Auto (Personal),Nationwide Insurance,dg8dQe8hvX,12 Months,07/02/2020,Generic Insurance,Unknown,,Personal Lines (P/L),03/26/2021,07/02/2021,AUTOP,07/02/2020,07/07/2020,03/26/2021,$183.15,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
79960154,"Allen, Johnson",Generic Insurance Branch North,Personal,Homeowners,Nationwide Insurance,89uzmYS8vN,12 Months,07/02/2020,Generic Insurance,Unknown,,Personal Lines (P/L),02/16/2021,07/02/2021,HOME,07/02/2020,07/07/2020,02/16/2021,$0.00,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
79960154,"Allen, Johnson",Generic Insurance Branch North,Personal,Umbrella - Personal,Nationwide Insurance,vsveQduKP2,12 Months,07/02/2020,Generic Insurance,Unknown,,Personal Lines (P/L),02/17/2021,07/02/2021,PUMBR,07/02/2020,07/07/2020,02/17/2021,$0.00,$0.00,No,Active,Policy Change,PCH,NATIONWIDE MUT INS CO
80000966,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Dwelling fire,Travelers,tMArwThWzJ,12 Months,08/14/2020,Generic Insurance,Unknown,,Personal Lines (P/L),01/15/2021,08/14/2021,DFIRE,08/14/2020,08/18/2020,01/15/2021,$0.00,$0.00,No,Active,Policy Change,PCH,TRAVELERS PERSONAL INS CO
80000966,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Dwelling fire,Travelers,xXTXrvURtb,12 Months,08/14/2020,Generic Insurance,Unknown,,Personal Lines (P/L),08/18/2020,08/14/2021,DFIRE,08/14/2020,08/18/2020,08/18/2020,"$1,472.00",$0.00,No,Active,New Business,NBS,TRAVELERS PERSONAL INS CO
80000966,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Dwelling fire,Travelers,TmvfkWm6Hj,12 Months,08/14/2020,Generic Insurance,Unknown,,Personal Lines (P/L),10/09/2020,08/14/2021,DFIRE,08/14/2020,08/18/2020,10/09/2020,$0.00,$0.00,No,Active,Policy Change,PCH,TRAVELERS PERSONAL INS CO
80000966,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Dwelling fire,Travelers,2sMdxvqetQ,12 Months,08/14/2020,Generic Insurance,Unknown,,Personal Lines (P/L),08/27/2020,08/14/2021,DFIRE,08/14/2020,08/18/2020,08/27/2020,$0.00,$0.00,No,Active,Policy Change,PCH,TRAVELERS PERSONAL INS CO
80000966,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Homeowners,Safeco Insurance,ew3PcEnjrW,12 Months,03/16/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/16/2021,03/16/2022,HOME,03/16/2021,03/16/2021,03/16/2021,"$1,926.00",$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
